,unique_id,ds,cutoff,NHITS,KAN,MLP,MLP1,y,SeasonalNaive,SeasonalNaive-lo-99,SeasonalNaive-hi-99,is_anomaly,trend_str,seas_str
5079,M138,1994-01-31,1993-09-30,7397.015,7739.4883,7722.69,7638.5474,9000.0,8650.0,3712.264240157704,13587.735759842297,0,Non-stationary,Non-seasonal
5080,M138,1994-02-28,1993-09-30,7364.861,7826.085,7679.302,7528.5293,8850.0,8700.0,3762.264240157704,13637.735759842297,0,Non-stationary,Non-seasonal
5081,M138,1994-03-31,1993-09-30,7704.979,8049.8994,7976.4116,7904.7305,8000.0,9850.0,4912.264240157704,14787.735759842297,0,Non-stationary,Non-seasonal
5082,M138,1994-04-30,1993-09-30,7016.0024,7259.9014,7171.1294,7032.099,8050.0,7450.0,2512.264240157704,12387.735759842297,0,Non-stationary,Non-seasonal
5083,M138,1994-05-31,1993-09-30,6905.6533,7234.304,7059.407,7050.7407,7650.0,6500.0,1562.264240157704,11437.735759842297,0,Non-stationary,Non-seasonal
5084,M138,1994-06-30,1993-09-30,7346.1514,7907.535,7749.8203,7442.295,6900.0,9750.0,4812.264240157704,14687.735759842297,0,Non-stationary,Non-seasonal
5085,M138,1994-07-31,1993-09-30,6796.2065,6788.1553,6811.2153,6633.171,7500.0,6750.0,1812.264240157704,11687.735759842297,0,Non-stationary,Non-seasonal
5086,M138,1994-08-31,1993-09-30,7067.484,7284.699,7224.342,6979.93,7050.0,7550.0,2612.264240157704,12487.735759842297,0,Non-stationary,Non-seasonal
5087,M138,1994-09-30,1993-09-30,6898.1445,6604.3105,6909.683,6667.5986,8750.0,6550.0,1612.264240157704,11487.735759842297,0,Non-stationary,Non-seasonal
5088,M1380,1973-01-31,1972-12-31,4711.701,5072.3975,4786.425,4469.169,6400.0,6800.0,501.75936111476403,13098.240638885236,0,Stationary,Non-seasonal
5089,M1380,1973-02-28,1972-12-31,5087.286,5635.1514,4950.156,4950.753,6000.0,7600.0,1301.759361114764,13898.240638885236,0,Stationary,Non-seasonal
5090,M1380,1973-03-31,1972-12-31,4448.428,4528.4814,4375.8555,4215.3096,2000.0,3600.0,-2698.240638885236,9898.240638885236,0,Stationary,Non-seasonal
5091,M1380,1973-04-30,1972-12-31,5523.88,5803.349,5265.5737,5162.451,6400.0,7200.0,901.759361114764,13498.240638885236,0,Stationary,Non-seasonal
5092,M1380,1973-05-31,1972-12-31,5450.782,5854.9707,5295.307,5157.564,7200.0,8400.0,2101.759361114764,14698.240638885236,0,Stationary,Non-seasonal
5093,M1380,1973-06-30,1972-12-31,5168.6484,5028.8926,4761.9624,4785.719,2000.0,5200.0,-1098.240638885236,11498.240638885236,0,Stationary,Non-seasonal
5094,M1380,1973-07-31,1972-12-31,4712.1704,4609.5176,4650.887,4584.129,5200.0,5600.0,-698.240638885236,11898.240638885236,0,Stationary,Non-seasonal
5095,M1380,1973-08-31,1972-12-31,4398.2554,3926.6978,4065.8242,4112.2896,4000.0,4400.0,-1898.240638885236,10698.240638885236,0,Stationary,Non-seasonal
5096,M1380,1973-09-30,1972-12-31,4289.861,3753.5017,4017.6738,3892.3416,5600.0,4400.0,-1898.240638885236,10698.240638885236,0,Stationary,Non-seasonal
5097,M1380,1973-10-31,1972-12-31,3794.2476,3532.3735,3748.6013,3491.5544,4400.0,2400.0,-3898.240638885236,8698.240638885236,0,Stationary,Non-seasonal
5098,M1380,1973-11-30,1972-12-31,4413.8687,4315.5034,4168.3936,4096.41,4800.0,5600.0,-698.240638885236,11898.240638885236,0,Stationary,Non-seasonal
5099,M1380,1973-12-31,1972-12-31,4057.792,4325.424,4093.6907,3772.1265,8000.0,4400.0,-1898.240638885236,10698.240638885236,0,Stationary,Non-seasonal
5100,M1381,1981-01-31,1980-12-31,5245.6025,5815.6553,5668.0312,5540.3926,8000.0,4000.0,-2958.8719386588436,10958.871938658844,0,Stationary,Non-seasonal
5101,M1381,1981-02-28,1980-12-31,5250.93,5808.3687,5528.2974,5672.3135,4800.0,5200.0,-1758.8719386588436,12158.871938658844,0,Stationary,Non-seasonal
5102,M1381,1981-03-31,1980-12-31,5912.461,6022.6323,6244.662,5886.9146,9200.0,7200.0,241.12806134115635,14158.871938658844,0,Stationary,Non-seasonal
5103,M1381,1981-04-30,1980-12-31,5155.541,5042.7515,5194.7505,5180.013,5600.0,3600.0,-3358.8719386588436,10558.871938658844,0,Stationary,Non-seasonal
5104,M1381,1981-05-31,1980-12-31,5526.757,5535.7617,5644.5503,5518.98,10000.0,4000.0,-2958.8719386588436,10958.871938658844,0,Stationary,Non-seasonal
5105,M1381,1981-06-30,1980-12-31,6195.7627,6424.3154,6246.2974,6078.502,4400.0,7600.0,641.1280613411564,14558.871938658844,0,Stationary,Non-seasonal
5106,M1381,1981-07-31,1980-12-31,5868.051,6200.587,6247.5977,6007.0747,6400.0,7200.0,241.12806134115635,14158.871938658844,0,Stationary,Non-seasonal
5107,M1381,1981-08-31,1980-12-31,5962.2764,5938.8594,5855.53,5706.79,3200.0,4800.0,-2158.8719386588436,11758.871938658844,0,Stationary,Non-seasonal
5108,M1381,1981-09-30,1980-12-31,5710.0,5820.881,5717.996,5693.511,5200.0,5600.0,-1358.8719386588436,12558.871938658844,0,Stationary,Non-seasonal
5109,M1381,1981-10-31,1980-12-31,5914.5435,6012.351,5948.307,5762.9224,9200.0,6800.0,-158.87193865884365,13758.871938658844,0,Stationary,Non-seasonal
5110,M1381,1981-11-30,1980-12-31,5511.5884,5829.3325,5583.3447,5284.775,3600.0,5200.0,-1758.8719386588436,12158.871938658844,0,Stationary,Non-seasonal
5111,M1381,1981-12-31,1980-12-31,5951.4233,6291.712,6093.597,5668.9565,9200.0,6800.0,-158.87193865884365,13758.871938658844,0,Stationary,Non-seasonal
5112,M1382,1991-01-31,1990-12-31,6255.107,6280.624,5886.3457,5691.8613,5200.0,6400.0,-260.2569762498415,13060.256976249842,0,Non-stationary,Non-seasonal
5113,M1382,1991-02-28,1990-12-31,5243.5835,5870.9565,5305.9536,5121.994,3200.0,6800.0,139.7430237501585,13460.256976249842,0,Non-stationary,Non-seasonal
5114,M1382,1991-03-31,1990-12-31,4652.5703,4794.126,4576.8716,4511.56,6800.0,3600.0,-3060.2569762498415,10260.256976249842,0,Non-stationary,Non-seasonal
5115,M1382,1991-04-30,1990-12-31,5085.863,4663.2417,4612.0923,4548.5767,5200.0,6400.0,-260.2569762498415,13060.256976249842,0,Non-stationary,Non-seasonal
5116,M1382,1991-05-31,1990-12-31,4411.125,3872.0884,3707.0005,3753.569,4000.0,2400.0,-4260.2569762498415,9060.256976249842,0,Non-stationary,Non-seasonal
5117,M1382,1991-06-30,1990-12-31,4825.215,4500.801,4496.1606,4446.5083,8000.0,6800.0,139.7430237501585,13460.256976249842,0,Non-stationary,Non-seasonal
5118,M1382,1991-07-31,1990-12-31,4142.824,3565.5686,3506.0168,3615.8115,4000.0,3200.0,-3460.2569762498415,9860.256976249842,0,Non-stationary,Non-seasonal
5119,M1382,1991-08-31,1990-12-31,3964.5903,3754.661,3667.4927,3461.138,1600.0,3600.0,-3060.2569762498415,10260.256976249842,0,Non-stationary,Non-seasonal
5120,M1382,1991-09-30,1990-12-31,4178.966,3854.6172,3849.179,3676.1614,5200.0,2400.0,-4260.2569762498415,9060.256976249842,0,Non-stationary,Non-seasonal
5121,M1382,1991-10-31,1990-12-31,4527.7983,4272.8037,4239.762,3974.7014,4000.0,4800.0,-1860.2569762498415,11460.256976249842,0,Non-stationary,Non-seasonal
5122,M1382,1991-11-30,1990-12-31,5608.3,5711.877,5183.9688,5069.897,6000.0,6400.0,-260.2569762498415,13060.256976249842,0,Non-stationary,Non-seasonal
5123,M1382,1991-12-31,1990-12-31,5855.6426,5945.475,5542.3696,5219.6626,2800.0,6800.0,139.7430237501585,13460.256976249842,0,Non-stationary,Non-seasonal
5124,M1383,1863-01-31,1862-12-31,3523.0178,3938.7644,3515.9644,3282.6555,3800.0,2960.0,246.13023741270854,5673.869762587292,0,Stationary,Seasonal
5125,M1383,1863-02-28,1862-12-31,4246.733,4602.7783,4058.1697,4037.21,3680.0,3880.0,1166.1302374127085,6593.869762587292,0,Stationary,Seasonal
5126,M1383,1863-03-31,1862-12-31,5490.178,5256.504,5198.4785,5246.455,4560.0,5520.0,2806.1302374127085,8233.869762587292,0,Stationary,Seasonal
5127,M1383,1863-04-30,1862-12-31,6903.1436,6296.74,6459.407,6569.9424,6240.0,6600.0,3886.1302374127085,9313.869762587292,0,Stationary,Seasonal
5128,M1383,1863-05-31,1862-12-31,8337.892,7250.866,7781.149,7922.432,7320.0,8080.0,5366.130237412708,10793.869762587292,0,Stationary,Seasonal
5129,M1383,1863-06-30,1862-12-31,9045.551,7623.4873,8387.353,8847.162,8520.0,8120.0,5406.130237412708,10833.869762587292,0,Stationary,Seasonal
5130,M1383,1863-07-31,1862-12-31,9534.604,8038.555,8897.046,9169.055,9080.0,9040.0,6326.130237412708,11753.869762587292,0,Stationary,Seasonal
5131,M1383,1863-08-31,1862-12-31,8967.317,7726.0806,8328.488,8231.086,9600.0,8520.0,5806.130237412708,11233.869762587292,0,Stationary,Seasonal
5132,M1383,1863-09-30,1862-12-31,7749.076,7214.9453,7449.617,7431.5923,7080.0,8080.0,5366.130237412708,10793.869762587292,0,Stationary,Seasonal
5133,M1383,1863-10-31,1862-12-31,6100.8335,5834.3213,5996.7886,5850.605,6400.0,6640.0,3926.1302374127085,9353.869762587292,0,Stationary,Seasonal
5134,M1383,1863-11-30,1862-12-31,4228.136,4494.6763,4269.4277,4164.7495,4600.0,3840.0,1126.1302374127085,6553.869762587292,0,Stationary,Seasonal
5135,M1383,1863-12-31,1862-12-31,3827.09,4115.9004,3930.2844,3574.8752,4040.0,4160.0,1446.1302374127085,6873.869762587292,0,Stationary,Seasonal
5136,M1384,1871-01-31,1870-12-31,1654.4075,2435.3914,1944.1305,1787.9423,1360.0,3200.0,375.62538767184833,6024.374612328152,0,Stationary,Seasonal
5137,M1384,1871-02-28,1870-12-31,2541.8984,2624.2566,2270.77,2366.6914,4240.0,2200.0,-624.3746123281517,5024.374612328152,0,Stationary,Seasonal
5138,M1384,1871-03-31,1870-12-31,4195.75,3581.6653,3540.174,3717.0046,4960.0,3920.0,1095.6253876718483,6744.374612328152,0,Stationary,Seasonal
5139,M1384,1871-04-30,1870-12-31,5692.3193,5231.1978,5380.003,5617.2275,6320.0,6240.0,3415.6253876718483,9064.374612328153,0,Stationary,Seasonal
5140,M1384,1871-05-31,1870-12-31,7538.1826,6573.392,7155.4795,7304.451,6960.0,7640.0,4815.625387671848,10464.374612328153,0,Stationary,Seasonal
5141,M1384,1871-06-30,1870-12-31,9395.552,7541.482,8872.177,9101.964,7520.0,9000.0,6175.625387671848,11824.374612328153,0,Stationary,Seasonal
5142,M1384,1871-07-31,1870-12-31,10160.885,7939.6816,9176.502,9487.482,9280.0,10160.0,7335.625387671848,12984.374612328153,0,Stationary,Seasonal
5143,M1384,1871-08-31,1870-12-31,9481.388,7509.625,8534.831,8335.474,9680.0,8640.0,5815.625387671848,11464.374612328153,0,Stationary,Seasonal
5144,M1384,1871-09-30,1870-12-31,7618.658,6569.1196,7062.164,7048.833,8200.0,7400.0,4575.625387671848,10224.374612328153,0,Stationary,Seasonal
5145,M1384,1871-10-31,1870-12-31,5651.1465,4966.5767,5155.8574,4911.216,5480.0,6120.0,3295.6253876718483,8944.374612328153,0,Stationary,Seasonal
5146,M1384,1871-11-30,1870-12-31,3546.8179,3512.3245,3561.9343,3265.0635,3000.0,4160.0,1335.6253876718483,6984.374612328152,0,Stationary,Seasonal
5147,M1384,1871-12-31,1870-12-31,2396.933,2335.5254,2195.344,1957.4915,1720.0,1440.0,-1384.3746123281517,4264.374612328152,0,Stationary,Seasonal
5148,M1385,1879-01-31,1878-12-31,2254.142,3011.6758,2511.8743,2336.1316,2000.0,2920.0,492.22565315571546,5347.774346844284,0,Stationary,Seasonal
5149,M1385,1879-02-28,1878-12-31,3285.271,3613.919,3104.2266,3122.9583,3680.0,3920.0,1492.2256531557155,6347.774346844284,0,Stationary,Seasonal
5150,M1385,1879-03-31,1878-12-31,4609.6963,4197.24,4137.0215,4322.454,4640.0,4400.0,1972.2256531557155,6827.774346844284,0,Stationary,Seasonal
5151,M1385,1879-04-30,1878-12-31,6172.295,5670.127,5839.2583,6033.9243,5120.0,6360.0,3932.2256531557155,8787.774346844284,0,Stationary,Seasonal
5152,M1385,1879-05-31,1878-12-31,7859.2573,6792.038,7336.124,7521.052,6000.0,7600.0,5172.225653155716,10027.774346844284,0,Stationary,Seasonal
5153,M1385,1879-06-30,1878-12-31,9292.93,7540.334,8576.221,8983.628,8320.0,8600.0,6172.225653155716,11027.774346844284,0,Stationary,Seasonal
5154,M1385,1879-07-31,1878-12-31,10109.181,7947.0225,9125.6455,9406.264,8240.0,9200.0,6772.225653155716,11627.774346844284,0,Stationary,Seasonal
5155,M1385,1879-08-31,1878-12-31,9473.551,7721.6724,8609.744,8393.598,9240.0,9120.0,6692.225653155716,11547.774346844284,0,Stationary,Seasonal
5156,M1385,1879-09-30,1878-12-31,7758.568,6811.6167,7276.757,7275.9805,7880.0,7680.0,5252.225653155716,10107.774346844284,0,Stationary,Seasonal
5157,M1385,1879-10-31,1878-12-31,5755.3975,5261.408,5422.523,5242.099,5880.0,6240.0,3812.2256531557155,8667.774346844284,0,Stationary,Seasonal
5158,M1385,1879-11-30,1878-12-31,3769.5024,3845.6953,3807.3003,3597.2708,3360.0,3880.0,1452.2256531557155,6307.774346844284,0,Stationary,Seasonal
5159,M1385,1879-12-31,1878-12-31,2912.076,2993.691,2802.6667,2513.0283,-1200.0,2360.0,-67.77434684428454,4787.774346844284,1,Stationary,Seasonal
5160,M1386,1887-01-31,1886-12-31,2433.3237,3507.764,2819.329,2581.9346,1920.0,2880.0,552.9932790570961,5207.0067209429035,0,Stationary,Seasonal
5161,M1386,1887-02-28,1886-12-31,2974.822,3788.9214,2971.7,2889.0244,2880.0,2480.0,152.99327905709606,4807.0067209429035,0,Stationary,Seasonal
5162,M1386,1887-03-31,1886-12-31,4427.3945,4359.3716,3982.3635,4087.2356,3360.0,4120.0,1792.993279057096,6447.0067209429035,0,Stationary,Seasonal
5163,M1386,1887-04-30,1886-12-31,6004.1123,5793.573,5662.189,5620.815,5280.0,6200.0,3872.993279057096,8527.006720942903,0,Stationary,Seasonal
5164,M1386,1887-05-31,1886-12-31,7713.1494,6888.052,7205.5776,7133.363,6560.0,7680.0,5352.9932790570965,10007.006720942903,0,Stationary,Seasonal
5165,M1386,1887-06-30,1886-12-31,9420.403,7623.2363,8458.476,8802.836,8920.0,8080.0,5752.9932790570965,10407.006720942903,0,Stationary,Seasonal
5166,M1386,1887-07-31,1886-12-31,10128.891,8220.574,9230.142,9522.676,9760.0,9320.0,6992.9932790570965,11647.006720942903,0,Stationary,Seasonal
5167,M1386,1887-08-31,1886-12-31,9992.147,8279.839,9084.649,8969.159,8920.0,9200.0,6872.9932790570965,11527.006720942903,0,Stationary,Seasonal
5168,M1386,1887-09-30,1886-12-31,8673.207,7847.02,8114.5557,8031.6255,7080.0,8720.0,6392.9932790570965,11047.006720942903,0,Stationary,Seasonal
5169,M1386,1887-10-31,1886-12-31,6725.624,6141.617,6337.973,6111.304,4680.0,6960.0,4632.9932790570965,9287.006720942903,0,Stationary,Seasonal
5170,M1386,1887-11-30,1886-12-31,4580.4116,4721.3213,4556.168,4314.169,4000.0,4760.0,2432.993279057096,7087.0067209429035,0,Stationary,Seasonal
5171,M1386,1887-12-31,1886-12-31,3370.0159,3625.164,3346.2131,3015.728,2920.0,3200.0,872.9932790570961,5527.0067209429035,0,Stationary,Seasonal
5172,M1387,1895-01-31,1894-12-31,3142.2036,3711.5269,3246.1948,3063.455,1920.0,3000.0,698.2211011620875,5301.7788988379125,0,Stationary,Seasonal
5173,M1387,1895-02-28,1894-12-31,3877.7024,4346.719,3823.223,3734.5442,200.0,4000.0,1698.2211011620875,6301.7788988379125,1,Stationary,Seasonal
5174,M1387,1895-03-31,1894-12-31,5111.826,4816.3174,4748.7637,4802.3667,3920.0,5080.0,2778.2211011620875,7381.7788988379125,0,Stationary,Seasonal
5175,M1387,1895-04-30,1894-12-31,6360.6436,6043.4976,6272.392,6278.2437,6240.0,6880.0,4578.2211011620875,9181.778898837912,0,Stationary,Seasonal
5176,M1387,1895-05-31,1894-12-31,7435.284,6724.4556,7272.5273,7417.89,7640.0,6760.0,4458.2211011620875,9061.778898837912,0,Stationary,Seasonal
5177,M1387,1895-06-30,1894-12-31,8825.805,7565.015,8457.804,8863.169,8600.0,8520.0,6218.2211011620875,10821.778898837912,0,Stationary,Seasonal
5178,M1387,1895-07-31,1894-12-31,9488.301,8057.0894,8993.121,9224.246,9120.0,9560.0,7258.2211011620875,11861.778898837912,0,Stationary,Seasonal
5179,M1387,1895-08-31,1894-12-31,9009.232,7743.885,8481.116,8408.518,9080.0,8800.0,6498.2211011620875,11101.778898837912,0,Stationary,Seasonal
5180,M1387,1895-09-30,1894-12-31,7571.7905,7024.1343,7346.796,7417.3022,9480.0,7400.0,5098.2211011620875,9701.778898837912,0,Stationary,Seasonal
5181,M1387,1895-10-31,1894-12-31,5863.831,5637.017,5770.5596,5625.396,5480.0,6040.0,3738.2211011620875,8341.778898837912,0,Stationary,Seasonal
5182,M1387,1895-11-30,1894-12-31,4340.732,4546.8057,4503.8623,4249.5923,5560.0,4760.0,2458.2211011620875,7061.7788988379125,0,Stationary,Seasonal
5183,M1387,1895-12-31,1894-12-31,3576.8845,3857.6472,3577.6,3248.1453,4120.0,3480.0,1178.2211011620875,5781.7788988379125,0,Stationary,Seasonal
5184,M1388,1903-01-31,1902-12-31,2864.0764,3346.4077,2960.8198,2742.1523,3400.0,3680.0,1427.0498529551874,5932.950147044812,0,Stationary,Seasonal
5185,M1388,1903-02-28,1902-12-31,3315.1157,3567.7231,3150.5925,3046.7695,4440.0,2920.0,667.0498529551874,5172.950147044812,0,Stationary,Seasonal
5186,M1388,1903-03-31,1902-12-31,4693.736,4332.9814,4220.51,4205.624,5160.0,5120.0,2867.0498529551874,7372.950147044812,0,Stationary,Seasonal
5187,M1388,1903-04-30,1902-12-31,5463.085,5403.0093,5530.9272,5493.465,4880.0,6320.0,4067.0498529551874,8572.950147044812,0,Stationary,Seasonal
5188,M1388,1903-05-31,1902-12-31,6512.6953,6099.9976,6442.9507,6552.8184,7480.0,6160.0,3907.0498529551874,8412.950147044812,0,Stationary,Seasonal
5189,M1388,1903-06-30,1902-12-31,8364.469,7111.458,8018.8066,8280.535,8080.0,8200.0,5947.049852955188,10452.950147044812,0,Stationary,Seasonal
5190,M1388,1903-07-31,1902-12-31,8976.055,7554.298,8477.353,8762.237,9080.0,9280.0,7027.049852955188,11532.950147044812,0,Stationary,Seasonal
5191,M1388,1903-08-31,1902-12-31,8861.784,7519.867,8305.428,8151.9585,8760.0,8760.0,6507.049852955188,11012.950147044812,0,Stationary,Seasonal
5192,M1388,1903-09-30,1902-12-31,7357.618,6898.8086,7246.289,7234.3774,8200.0,7760.0,5507.049852955188,10012.950147044812,0,Stationary,Seasonal
5193,M1388,1903-10-31,1902-12-31,5706.2383,5324.9272,5515.438,5298.3784,6840.0,5760.0,3507.0498529551874,8012.950147044812,0,Stationary,Seasonal
5194,M1388,1903-11-30,1902-12-31,4115.3184,4185.12,4157.3325,3865.21,4600.0,4360.0,2107.0498529551874,6612.950147044812,0,Stationary,Seasonal
5195,M1388,1903-12-31,1902-12-31,3314.723,3388.672,3179.9797,2907.1606,2560.0,3000.0,747.0498529551874,5252.950147044812,0,Stationary,Seasonal
5196,M1389,1911-01-31,1910-12-31,4052.2231,4044.982,3603.2734,3411.2744,2320.0,3520.0,1426.5833100840823,5613.416689915917,0,Stationary,Seasonal
5197,M1389,1911-02-28,1910-12-31,4232.87,4508.0166,3770.613,3740.0024,3680.0,4080.0,1986.5833100840823,6173.416689915917,0,Stationary,Seasonal
5198,M1389,1911-03-31,1910-12-31,4802.1904,4822.255,4548.1304,4661.326,4640.0,4560.0,2466.5833100840823,6653.416689915917,0,Stationary,Seasonal
5199,M1389,1911-04-30,1910-12-31,5823.2466,5617.618,5574.5347,5702.0957,5080.0,5520.0,3426.5833100840823,7613.416689915917,0,Stationary,Seasonal
5200,M1389,1911-05-31,1910-12-31,7382.95,6680.087,6962.325,7047.201,7880.0,7040.0,4946.583310084083,9133.416689915917,0,Stationary,Seasonal
5201,M1389,1911-06-30,1910-12-31,8652.417,7481.341,8003.897,8396.798,8640.0,8560.0,6466.583310084083,10653.416689915917,0,Stationary,Seasonal
5202,M1389,1911-07-31,1910-12-31,9070.9375,7949.0547,8577.614,8812.486,10440.0,8520.0,6426.583310084083,10613.416689915917,0,Stationary,Seasonal
5203,M1389,1911-08-31,1910-12-31,8823.185,7768.3223,8312.611,8175.088,10560.0,8840.0,6746.583310084083,10933.416689915917,0,Stationary,Seasonal
5204,M1389,1911-09-30,1910-12-31,7369.385,7116.368,7317.4277,7327.504,8840.0,7680.0,5586.583310084083,9773.416689915917,0,Stationary,Seasonal
5205,M1389,1911-10-31,1910-12-31,6014.8315,6050.8486,6102.5396,5905.735,6360.0,6720.0,4626.583310084083,8813.416689915917,0,Stationary,Seasonal
5206,M1389,1911-11-30,1910-12-31,4380.728,4687.442,4460.507,4372.8228,4480.0,4040.0,1946.5833100840823,6133.416689915917,0,Stationary,Seasonal
5207,M1389,1911-12-31,1910-12-31,4249.29,4312.624,4144.991,3770.119,4720.0,4520.0,2426.5833100840823,6613.416689915917,0,Stationary,Seasonal
5208,M139,1993-10-31,1993-09-30,4266.53,3952.0757,4014.4658,3894.583,4180.0,4100.0,1541.9349243269662,6658.065075673034,0,Non-stationary,Non-seasonal
5209,M139,1993-11-30,1993-09-30,4843.2163,4531.411,4514.0557,4485.9106,4400.0,5160.0,2601.934924326966,7718.065075673034,0,Non-stationary,Non-seasonal
5210,M139,1993-12-31,1993-09-30,5011.4517,4547.75,4674.7217,4594.3696,4560.0,5460.0,2901.934924326966,8018.065075673034,0,Non-stationary,Non-seasonal
5211,M139,1994-01-31,1993-09-30,5083.095,4595.3887,4778.8037,4731.625,4820.0,5340.0,2781.934924326966,7898.065075673034,0,Non-stationary,Non-seasonal
5212,M139,1994-02-28,1993-09-30,4950.0244,4493.044,4542.077,4538.665,4880.0,4680.0,2121.934924326966,7238.065075673034,0,Non-stationary,Non-seasonal
5213,M139,1994-03-31,1993-09-30,4984.451,4541.4688,4601.5425,4591.057,4680.0,5360.0,2801.934924326966,7918.065075673034,0,Non-stationary,Non-seasonal
5214,M139,1994-04-30,1993-09-30,4831.1636,4495.2314,4476.413,4450.8384,3940.0,5240.0,2681.934924326966,7798.065075673034,0,Non-stationary,Non-seasonal
5215,M139,1994-05-31,1993-09-30,4458.95,4244.9287,4140.7827,4104.101,4020.0,4020.0,1461.9349243269662,6578.065075673034,0,Non-stationary,Non-seasonal
5216,M139,1994-06-30,1993-09-30,4509.7827,4492.2197,4355.8433,4329.6577,4280.0,5360.0,2801.934924326966,7918.065075673034,0,Non-stationary,Non-seasonal
5217,M139,1994-07-31,1993-09-30,3908.0815,3714.8164,3760.8745,3574.4736,3760.0,3460.0,901.9349243269662,6018.065075673034,0,Non-stationary,Non-seasonal
5218,M139,1994-08-31,1993-09-30,3880.2915,3801.0332,3769.092,3598.2834,4620.0,3520.0,961.9349243269662,6078.065075673034,0,Non-stationary,Non-seasonal
5219,M139,1994-09-30,1993-09-30,4187.871,3919.5881,4048.7612,3779.0454,3800.0,4160.0,1601.9349243269662,6718.065075673034,0,Non-stationary,Non-seasonal
5220,M1390,1919-01-31,1918-12-31,4028.3372,4124.2437,3689.037,3392.5818,3120.0,3080.0,238.1080238835475,5921.8919761164525,0,Stationary,Seasonal
